pid,bl,tr,trial,condition,period,event
1,15,18,304,blank,8,0
1,15,18,304,blank,9,0
1,15,18,304,blank,10,1
1,15,19,305,blank,1,0
1,15,19,305,blank,2,0
1,15,19,305,blank,3,0
1,15,19,305,blank,4,0
1,15,19,305,blank,5,0
1,15,19,305,blank,6,0
1,15,19,305,blank,7,0
1,15,19,305,blank,8,0
1,15,19,305,blank,9,0
1,15,19,305,blank,10,1
1,15,20,306,blank,1,0
1,15,20,306,blank,2,0
1,15,20,306,blank,3,0
1,15,20,306,blank,4,0
1,15,20,306,blank,5,0
1,15,20,306,blank,6,0
1,15,20,306,blank,7,0
1,15,20,306,blank,8,0
1,15,20,306,blank,9,1
1,15,21,307,blank,1,0
1,15,21,307,blank,2,0
1,15,21,307,blank,3,0
1,15,21,307,blank,4,0
1,15,21,307,blank,5,0
1,15,21,307,blank,6,0
1,15,21,307,blank,7,0
1,15,21,307,blank,8,1
1,15,22,308,blank,1,0
1,15,22,308,blank,2,0
1,15,22,308,blank,3,0
1,15,22,308,blank,4,0
1,15,22,308,blank,5,0
1,15,22,308,blank,6,0
1,15,22,308,blank,7,0
1,15,22,308,blank,8,0
1,15,22,308,blank,9,1
1,16,9,317,incongruent,1,0
1,16,9,317,incongruent,2,0
1,16,9,317,incongruent,3,0
1,16,9,317,incongruent,4,0
1,16,9,317,incongruent,5,0
1,16,9,317,incongruent,6,0
1,16,9,317,incongruent,7,0
1,16,9,317,incongruent,8,0
1,16,9,317,incongruent,9,0
1,16,9,317,incongruent,10,0
1,16,9,317,incongruent,11,1
1,16,11,319,congruent,1,0
1,16,11,319,congruent,2,0
1,16,11,319,congruent,3,0
1,16,11,319,congruent,4,0
1,16,11,319,congruent,5,0
1,16,11,319,congruent,6,0
1,16,11,319,congruent,7,0
1,16,11,319,congruent,8,0
1,16,11,319,congruent,9,0
1,16,11,319,congruent,10,1
1,16,15,323,congruent,1,0
1,16,15,323,congruent,2,0
1,16,15,323,congruent,3,0
1,16,15,323,congruent,4,0
1,16,15,323,congruent,5,0
1,16,15,323,congruent,6,0
1,16,15,323,congruent,7,0
1,16,15,323,congruent,8,1
1,16,18,326,incongruent,1,0
1,16,18,326,incongruent,2,0
1,16,18,326,incongruent,3,0
1,16,18,326,incongruent,4,0
1,16,18,326,incongruent,5,0
1,16,18,326,incongruent,6,0
1,16,18,326,incongruent,7,0
1,16,18,326,incongruent,8,1
1,17,4,334,incongruent,1,0
1,17,4,334,incongruent,2,0
1,17,4,334,incongruent,3,0
1,17,4,334,incongruent,4,0
1,17,4,334,incongruent,5,0
1,17,4,334,incongruent,6,0
1,17,4,334,incongruent,7,0
1,17,4,334,incongruent,8,0
1,17,4,334,incongruent,9,1
1,17,9,339,congruent,1,0
1,17,9,339,congruent,2,0
1,17,9,339,congruent,3,0
1,17,9,339,congruent,4,0
1,17,9,339,congruent,5,0
1,17,9,339,congruent,6,0
1,17,9,339,congruent,7,0
1,17,9,339,congruent,8,0
1,17,9,339,congruent,9,0
1,17,9,339,congruent,10,0
1,17,9,339,congruent,11,1
1,17,17,347,incongruent,1,0
1,17,17,347,incongruent,2,0
1,17,17,347,incongruent,3,0
1,17,17,347,incongruent,4,0
1,17,17,347,incongruent,5,0
1,17,17,347,incongruent,6,0
1,17,17,347,incongruent,7,0
1,17,17,347,incongruent,8,0
1,17,17,347,incongruent,9,0
1,17,17,347,incongruent,10,1
1,17,18,348,congruent,1,0
1,17,18,348,congruent,2,0
1,17,18,348,congruent,3,0
1,17,18,348,congruent,4,0
1,17,18,348,congruent,5,0
1,17,18,348,congruent,6,0
1,17,18,348,congruent,7,0
1,17,18,348,congruent,8,0
1,17,18,348,congruent,9,1
1,18,6,358,incongruent,1,0
1,18,6,358,incongruent,2,0
1,18,6,358,incongruent,3,0
1,18,6,358,incongruent,4,0
1,18,6,358,incongruent,5,0
1,18,6,358,incongruent,6,0
1,18,6,358,incongruent,7,1
1,18,12,364,congruent,1,0
1,18,12,364,congruent,2,0
1,18,12,364,congruent,3,0
1,18,12,364,congruent,4,0
1,18,12,364,congruent,5,0
1,18,12,364,congruent,6,0
1,18,12,364,congruent,7,0
1,18,12,364,congruent,8,1
1,18,13,365,congruent,1,0
1,18,13,365,congruent,2,0
1,18,13,365,congruent,3,0
1,18,13,365,congruent,4,0
1,18,13,365,congruent,5,0
1,18,13,365,congruent,6,0
1,18,13,365,congruent,7,0
1,18,13,365,congruent,8,1
1,18,21,373,incongruent,1,0
1,18,21,373,incongruent,2,0
1,18,21,373,incongruent,3,0
1,18,21,373,incongruent,4,0
1,18,21,373,incongruent,5,0
1,18,21,373,incongruent,6,1
1,19,6,380,incongruent,1,0
1,19,6,380,incongruent,2,0
1,19,6,380,incongruent,3,0
1,19,6,380,incongruent,4,0
1,19,6,380,incongruent,5,0
1,19,6,380,incongruent,6,0
1,19,6,380,incongruent,7,0
1,19,6,380,incongruent,8,0
1,19,6,380,incongruent,9,1
1,19,11,385,congruent,1,0
1,19,11,385,congruent,2,0
1,19,11,385,congruent,3,0
1,19,11,385,congruent,4,0
1,19,11,385,congruent,5,0
1,19,11,385,congruent,6,0
1,19,11,385,congruent,7,0
1,19,11,385,congruent,8,0
1,19,11,385,congruent,9,0
1,19,11,385,congruent,10,0
1,19,11,385,congruent,11,1
1,19,12,386,incongruent,1,0
1,19,12,386,incongruent,2,0
1,19,12,386,incongruent,3,0
1,19,12,386,incongruent,4,0
1,19,12,386,incongruent,5,0
1,19,12,386,incongruent,6,0
1,19,12,386,incongruent,7,0
1,19,12,386,incongruent,8,0
1,19,12,386,incongruent,9,0
1,19,12,386,incongruent,10,0
1,19,12,386,incongruent,11,1
1,19,22,396,congruent,1,0
1,19,22,396,congruent,2,0
1,19,22,396,congruent,3,0
1,19,22,396,congruent,4,0
1,19,22,396,congruent,5,0
1,19,22,396,congruent,6,0
1,19,22,396,congruent,7,0
1,19,22,396,congruent,8,1
1,20,3,399,congruent,1,0
1,20,3,399,congruent,2,0
1,20,3,399,congruent,3,0
1,20,3,399,congruent,4,0
1,20,3,399,congruent,5,0
1,20,3,399,congruent,6,0
1,20,3,399,congruent,7,1
1,20,9,405,incongruent,1,0
1,20,9,405,incongruent,2,0
1,20,9,405,incongruent,3,0
1,20,9,405,incongruent,4,0
1,20,9,405,incongruent,5,0
1,20,9,405,incongruent,6,0
1,20,9,405,incongruent,7,0
1,20,9,405,incongruent,8,1
1,20,19,415,incongruent,1,0
1,20,19,415,incongruent,2,0
1,20,19,415,incongruent,3,0
1,20,19,415,incongruent,4,0
1,20,19,415,incongruent,5,0
1,20,19,415,incongruent,6,0
1,20,19,415,incongruent,7,1
1,20,21,417,congruent,1,0
1,20,21,417,congruent,2,0
1,20,21,417,congruent,3,0
1,20,21,417,congruent,4,0
1,20,21,417,congruent,5,0
1,20,21,417,congruent,6,0
1,20,21,417,congruent,7,0
1,20,21,417,congruent,8,0
1,20,21,417,congruent,9,1
1,21,3,421,incongruent,1,0
1,21,3,421,incongruent,2,0
1,21,3,421,incongruent,3,0
1,21,3,421,incongruent,4,0
1,21,3,421,incongruent,5,0
1,21,3,421,incongruent,6,0
1,21,3,421,incongruent,7,0
1,21,3,421,incongruent,8,0
1,21,3,421,incongruent,9,0
1,21,3,421,incongruent,10,0
1,21,3,421,incongruent,11,1
1,21,6,424,incongruent,1,0
1,21,6,424,incongruent,2,0
1,21,6,424,incongruent,3,0
1,21,6,424,incongruent,4,0
1,21,6,424,incongruent,5,0
1,21,6,424,incongruent,6,0
1,21,6,424,incongruent,7,0
1,21,6,424,incongruent,8,1
1,21,14,432,congruent,1,0
1,21,14,432,congruent,2,0
1,21,14,432,congruent,3,0
1,21,14,432,congruent,4,0
1,21,14,432,congruent,5,0
1,21,14,432,congruent,6,0
1,21,14,432,congruent,7,0
1,21,14,432,congruent,8,1
1,21,20,438,congruent,1,0
1,21,20,438,congruent,2,0
1,21,20,438,congruent,3,0
1,21,20,438,congruent,4,0
1,21,20,438,congruent,5,0
1,21,20,438,congruent,6,0
1,21,20,438,congruent,7,1
1,22,1,441,blank,1,0
1,22,1,441,blank,2,0
1,22,1,441,blank,3,0
1,22,1,441,blank,4,0
1,22,1,441,blank,5,0
1,22,1,441,blank,6,0
1,22,1,441,blank,7,0
1,22,1,441,blank,8,1
1,22,2,442,blank,1,0
1,22,2,442,blank,2,0
1,22,2,442,blank,3,0
1,22,2,442,blank,4,0
1,22,2,442,blank,5,0
1,22,2,442,blank,6,0
1,22,2,442,blank,7,0
1,22,2,442,blank,8,0
1,22,2,442,blank,9,0
1,22,2,442,blank,10,1
1,22,3,443,blank,1,0
1,22,3,443,blank,2,0
1,22,3,443,blank,3,0
1,22,3,443,blank,4,0
1,22,3,443,blank,5,0
1,22,3,443,blank,6,0
1,22,3,443,blank,7,0
1,22,3,443,blank,8,0
1,22,3,443,blank,9,0
1,22,3,443,blank,10,0
1,22,3,443,blank,11,1
1,22,4,444,blank,1,0
1,22,4,444,blank,2,0
1,22,4,444,blank,3,0
1,22,4,444,blank,4,0
1,22,4,444,blank,5,0
1,22,4,444,blank,6,0
1,22,4,444,blank,7,0
1,22,4,444,blank,8,1
1,22,5,445,blank,1,0
1,22,5,445,blank,2,0
1,22,5,445,blank,3,0
1,22,5,445,blank,4,0
1,22,5,445,blank,5,0
1,22,5,445,blank,6,0
1,22,5,445,blank,7,0
1,22,5,445,blank,8,0
1,22,5,445,blank,9,1
1,22,6,446,blank,1,0
1,22,6,446,blank,2,0
1,22,6,446,blank,3,0
1,22,6,446,blank,4,0
1,22,6,446,blank,5,0
1,22,6,446,blank,6,0
1,22,6,446,blank,7,0
1,22,6,446,blank,8,0
1,22,6,446,blank,9,1
1,22,7,447,blank,1,0
1,22,7,447,blank,2,0
1,22,7,447,blank,3,0
1,22,7,447,blank,4,0
1,22,7,447,blank,5,0
1,22,7,447,blank,6,0
1,22,7,447,blank,7,0
1,22,7,447,blank,8,1
1,22,8,448,blank,1,0
1,22,8,448,blank,2,0
1,22,8,448,blank,3,0
1,22,8,448,blank,4,0
1,22,8,448,blank,5,0
1,22,8,448,blank,6,0
1,22,8,448,blank,7,0
1,22,8,448,blank,8,0
1,22,8,448,blank,9,0
1,22,8,448,blank,10,1
1,22,9,449,blank,1,0
1,22,9,449,blank,2,0
1,22,9,449,blank,3,0
1,22,9,449,blank,4,0
1,22,9,449,blank,5,0
1,22,9,449,blank,6,0
1,22,9,449,blank,7,0
1,22,9,449,blank,8,0
1,22,9,449,blank,9,0
1,22,9,449,blank,10,1
1,22,10,450,blank,1,0
1,22,10,450,blank,2,0
1,22,10,450,blank,3,0
1,22,10,450,blank,4,0
1,22,10,450,blank,5,0
1,22,10,450,blank,6,0
1,22,10,450,blank,7,0
1,22,10,450,blank,8,0
1,22,10,450,blank,9,1
1,22,11,451,blank,1,0
1,22,11,451,blank,2,0
1,22,11,451,blank,3,0
1,22,11,451,blank,4,0
1,22,11,451,blank,5,0
1,22,11,451,blank,6,0
1,22,11,451,blank,7,0
1,22,11,451,blank,8,0
1,22,11,451,blank,9,1
1,22,12,452,blank,1,0
1,22,12,452,blank,2,0
1,22,12,452,blank,3,0
1,22,12,452,blank,4,0
1,22,12,452,blank,5,0
1,22,12,452,blank,6,0
1,22,12,452,blank,7,1
1,22,13,453,blank,1,0
1,22,13,453,blank,2,0
1,22,13,453,blank,3,0
1,22,13,453,blank,4,0
1,22,13,453,blank,5,0
1,22,13,453,blank,6,0
1,22,13,453,blank,7,0
1,22,13,453,blank,8,0
1,22,13,453,blank,9,1
1,22,14,454,blank,1,0
1,22,14,454,blank,2,0
1,22,14,454,blank,3,0
1,22,14,454,blank,4,0
1,22,14,454,blank,5,0
1,22,14,454,blank,6,0
1,22,14,454,blank,7,1
1,22,15,455,blank,1,0
1,22,15,455,blank,2,0
1,22,15,455,blank,3,0
1,22,15,455,blank,4,0
1,22,15,455,blank,5,0
1,22,15,455,blank,6,0
1,22,15,455,blank,7,0
1,22,15,455,blank,8,1
1,22,16,456,blank,1,0
1,22,16,456,blank,2,0
1,22,16,456,blank,3,0
1,22,16,456,blank,4,0
1,22,16,456,blank,5,0
1,22,16,456,blank,6,0
1,22,16,456,blank,7,0
1,22,16,456,blank,8,1
1,22,17,457,blank,1,0
1,22,17,457,blank,2,0
1,22,17,457,blank,3,0
1,22,17,457,blank,4,0
1,22,17,457,blank,5,0
1,22,17,457,blank,6,0
1,22,17,457,blank,7,0
1,22,17,457,blank,8,1
1,22,18,458,blank,1,0
1,22,18,458,blank,2,0
1,22,18,458,blank,3,0
1,22,18,458,blank,4,0
1,22,18,458,blank,5,0
1,22,18,458,blank,6,0
1,22,18,458,blank,7,1
1,22,19,459,blank,1,0
1,22,19,459,blank,2,0
1,22,19,459,blank,3,0
1,22,19,459,blank,4,0
1,22,19,459,blank,5,0
1,22,19,459,blank,6,1
1,22,20,460,blank,1,0
1,22,20,460,blank,2,0
1,22,20,460,blank,3,0
1,22,20,460,blank,4,0
1,22,20,460,blank,5,0
1,22,20,460,blank,6,0
1,22,20,460,blank,7,0
1,22,20,460,blank,8,0
1,22,20,460,blank,9,0
1,22,20,460,blank,10,1
1,22,21,461,blank,1,0
1,22,21,461,blank,2,0
1,22,21,461,blank,3,0
1,22,21,461,blank,4,0
1,22,21,461,blank,5,0
1,22,21,461,blank,6,0
1,22,21,461,blank,7,0
1,22,21,461,blank,8,0
1,22,21,461,blank,9,1
1,22,22,462,blank,1,0
1,22,22,462,blank,2,0
1,22,22,462,blank,3,0
1,22,22,462,blank,4,0
1,22,22,462,blank,5,0
1,22,22,462,blank,6,0
1,22,22,462,blank,7,0
1,22,22,462,blank,8,0
1,22,22,462,blank,9,1
1,23,12,474,incongruent,1,0
1,23,12,474,incongruent,2,0
1,23,12,474,incongruent,3,0
1,23,12,474,incongruent,4,0
1,23,12,474,incongruent,5,0
1,23,12,474,incongruent,6,0
1,23,12,474,incongruent,7,0
1,23,12,474,incongruent,8,0
1,23,12,474,incongruent,9,1
1,23,13,475,incongruent,1,0
1,23,13,475,incongruent,2,0
1,23,13,475,incongruent,3,0
1,23,13,475,incongruent,4,0
1,23,13,475,incongruent,5,0
1,23,13,475,incongruent,6,0
1,23,13,475,incongruent,7,0
1,23,13,475,incongruent,8,0
1,23,13,475,incongruent,9,0
1,23,13,475,incongruent,10,1
1,23,18,480,congruent,1,0
1,23,18,480,congruent,2,0
1,23,18,480,congruent,3,0
1,23,18,480,congruent,4,0
1,23,18,480,congruent,5,0
1,23,18,480,congruent,6,0
1,23,18,480,congruent,7,0
1,23,18,480,congruent,8,0
1,23,18,480,congruent,9,1
1,23,21,483,congruent,1,0
1,23,21,483,congruent,2,0
1,23,21,483,congruent,3,0
1,23,21,483,congruent,4,0
1,23,21,483,congruent,5,0
1,23,21,483,congruent,6,0
1,23,21,483,congruent,7,0
1,23,21,483,congruent,8,1
1,24,9,493,incongruent,1,0
1,24,9,493,incongruent,2,0
1,24,9,493,incongruent,3,0
1,24,9,493,incongruent,4,0
1,24,9,493,incongruent,5,0
1,24,9,493,incongruent,6,0
1,24,9,493,incongruent,7,0
1,24,9,493,incongruent,8,0
1,24,9,493,incongruent,9,0
1,24,9,493,incongruent,10,0
1,24,9,493,incongruent,11,1
1,24,11,495,incongruent,1,0
1,24,11,495,incongruent,2,0
1,24,11,495,incongruent,3,0
1,24,11,495,incongruent,4,0
1,24,11,495,incongruent,5,0
1,24,11,495,incongruent,6,0
1,24,11,495,incongruent,7,0
1,24,11,495,incongruent,8,0
1,24,11,495,incongruent,9,0
1,24,11,495,incongruent,10,0
1,24,11,495,incongruent,11,0
1,24,11,495,incongruent,12,0
1,24,11,495,incongruent,13,0
1,24,11,495,incongruent,14,1
1,24,12,496,congruent,1,0
1,24,12,496,congruent,2,0
1,24,12,496,congruent,3,0
1,24,12,496,congruent,4,0
1,24,12,496,congruent,5,0
1,24,12,496,congruent,6,0
1,24,12,496,congruent,7,0
1,24,12,496,congruent,8,0
1,24,12,496,congruent,9,1
1,24,16,500,congruent,1,0
1,24,16,500,congruent,2,0
1,24,16,500,congruent,3,0
1,24,16,500,congruent,4,0
1,24,16,500,congruent,5,0
1,24,16,500,congruent,6,0
1,24,16,500,congruent,7,0
1,24,16,500,congruent,8,0
1,24,16,500,congruent,9,1
1,25,12,518,incongruent,1,0
1,25,12,518,incongruent,2,0
1,25,12,518,incongruent,3,0
1,25,12,518,incongruent,4,0
1,25,12,518,incongruent,5,0
1,25,12,518,incongruent,6,0
1,25,12,518,incongruent,7,0
1,25,12,518,incongruent,8,0
1,25,12,518,incongruent,9,0
1,25,12,518,incongruent,10,1
1,25,15,521,congruent,1,0
1,25,15,521,congruent,2,0
1,25,15,521,congruent,3,0
1,25,15,521,congruent,4,0
1,25,15,521,congruent,5,0
1,25,15,521,congruent,6,0
1,25,15,521,congruent,7,1
1,25,18,524,incongruent,1,0
1,25,18,524,incongruent,2,0
1,25,18,524,incongruent,3,0
1,25,18,524,incongruent,4,0
1,25,18,524,incongruent,5,0
1,25,18,524,incongruent,6,0
1,25,18,524,incongruent,7,0
1,25,18,524,incongruent,8,0
1,25,18,524,incongruent,9,0
1,25,18,524,incongruent,10,1
1,25,19,525,congruent,1,0
1,25,19,525,congruent,2,0
1,25,19,525,congruent,3,0
1,25,19,525,congruent,4,0
1,25,19,525,congruent,5,0
1,25,19,525,congruent,6,0
1,25,19,525,congruent,7,1
1,26,9,537,incongruent,1,0
1,26,9,537,incongruent,2,0
1,26,9,537,incongruent,3,0
1,26,9,537,incongruent,4,0
1,26,9,537,incongruent,5,0
1,26,9,537,incongruent,6,0
1,26,9,537,incongruent,7,0
1,26,9,537,incongruent,8,0
1,26,9,537,incongruent,9,0
1,26,9,537,incongruent,10,0
1,26,9,537,incongruent,11,0
1,26,9,537,incongruent,12,0
1,26,9,537,incongruent,13,1
1,26,10,538,congruent,1,0
1,26,10,538,congruent,2,0
1,26,10,538,congruent,3,0
1,26,10,538,congruent,4,0
1,26,10,538,congruent,5,0
1,26,10,538,congruent,6,0
1,26,10,538,congruent,7,0
1,26,10,538,congruent,8,1
1,26,11,539,incongruent,1,0
1,26,11,539,incongruent,2,0
1,26,11,539,incongruent,3,0
1,26,11,539,incongruent,4,0
1,26,11,539,incongruent,5,0
1,26,11,539,incongruent,6,0
1,26,11,539,incongruent,7,0
1,26,11,539,incongruent,8,0
1,26,11,539,incongruent,9,0
1,26,11,539,incongruent,10,0
1,26,11,539,incongruent,11,1
1,26,18,546,congruent,1,0
1,26,18,546,congruent,2,0
1,26,18,546,congruent,3,0
1,26,18,546,congruent,4,0
1,26,18,546,congruent,5,0
1,26,18,546,congruent,6,0
1,26,18,546,congruent,7,0
1,26,18,546,congruent,8,0
1,26,18,546,congruent,9,1
1,27,2,552,congruent,1,0
1,27,2,552,congruent,2,0
1,27,2,552,congruent,3,0
1,27,2,552,congruent,4,0
1,27,2,552,congruent,5,0
1,27,2,552,congruent,6,0
1,27,2,552,congruent,7,1
1,27,7,557,congruent,1,0
1,27,7,557,congruent,2,0
1,27,7,557,congruent,3,0
1,27,7,557,congruent,4,0
1,27,7,557,congruent,5,0
1,27,7,557,congruent,6,0
1,27,7,557,congruent,7,1
1,27,13,563,incongruent,1,0
1,27,13,563,incongruent,2,0
1,27,13,563,incongruent,3,0
1,27,13,563,incongruent,4,0
1,27,13,563,incongruent,5,0
1,27,13,563,incongruent,6,0
1,27,13,563,incongruent,7,1
1,27,20,570,incongruent,1,0
1,27,20,570,incongruent,2,0
1,27,20,570,incongruent,3,0
1,27,20,570,incongruent,4,0
1,27,20,570,incongruent,5,0
1,27,20,570,incongruent,6,0
1,27,20,570,incongruent,7,1
1,28,5,577,incongruent,1,0
1,28,5,577,incongruent,2,0
1,28,5,577,incongruent,3,0
1,28,5,577,incongruent,4,0
1,28,5,577,incongruent,5,0
1,28,5,577,incongruent,6,0
1,28,5,577,incongruent,7,0
1,28,5,577,incongruent,8,0
1,28,5,577,incongruent,9,0
1,28,5,577,incongruent,10,1
1,28,11,583,congruent,1,0
1,28,11,583,congruent,2,0
1,28,11,583,congruent,3,0
1,28,11,583,congruent,4,0
1,28,11,583,congruent,5,0
1,28,11,583,congruent,6,0
1,28,11,583,congruent,7,0
1,28,11,583,congruent,8,0
1,28,11,583,congruent,9,0
1,28,11,583,congruent,10,1
1,28,14,586,incongruent,1,0
1,28,14,586,incongruent,2,0
1,28,14,586,incongruent,3,0
1,28,14,586,incongruent,4,0
1,28,14,586,incongruent,5,0
1,28,14,586,incongruent,6,1
1,28,22,594,congruent,1,0
1,28,22,594,congruent,2,0
1,28,22,594,congruent,3,0
1,28,22,594,congruent,4,0
1,28,22,594,congruent,5,0
1,28,22,594,congruent,6,0
1,28,22,594,congruent,7,0
1,28,22,594,congruent,8,0
1,28,22,594,congruent,9,1
1,29,1,595,blank,1,0
1,29,1,595,blank,2,0
1,29,1,595,blank,3,0
1,29,1,595,blank,4,0
1,29,1,595,blank,5,0
1,29,1,595,blank,6,0
1,29,1,595,blank,7,0
1,29,1,595,blank,8,0
1,29,1,595,blank,9,1
1,29,2,596,blank,1,0
1,29,2,596,blank,2,0
1,29,2,596,blank,3,0
1,29,2,596,blank,4,0
1,29,2,596,blank,5,0
1,29,2,596,blank,6,0
1,29,2,596,blank,7,0
1,29,2,596,blank,8,0
1,29,2,596,blank,9,0
1,29,2,596,blank,10,0
1,29,2,596,blank,11,1
1,29,3,597,blank,1,0
1,29,3,597,blank,2,0
1,29,3,597,blank,3,0
1,29,3,597,blank,4,0
1,29,3,597,blank,5,0
1,29,3,597,blank,6,0
1,29,3,597,blank,7,0
1,29,3,597,blank,8,0
1,29,3,597,blank,9,1
1,29,4,598,blank,1,0
1,29,4,598,blank,2,0
1,29,4,598,blank,3,0
1,29,4,598,blank,4,0
1,29,4,598,blank,5,0
1,29,4,598,blank,6,0
1,29,4,598,blank,7,0
1,29,4,598,blank,8,1
1,29,5,599,blank,1,0
1,29,5,599,blank,2,0
1,29,5,599,blank,3,0
1,29,5,599,blank,4,0
1,29,5,599,blank,5,0
1,29,5,599,blank,6,0
1,29,5,599,blank,7,0
1,29,5,599,blank,8,1
1,29,6,600,blank,1,0
1,29,6,600,blank,2,0
1,29,6,600,blank,3,0
1,29,6,600,blank,4,0
1,29,6,600,blank,5,0
1,29,6,600,blank,6,0
1,29,6,600,blank,7,0
1,29,6,600,blank,8,0
1,29,6,600,blank,9,1
1,29,7,601,blank,1,0
1,29,7,601,blank,2,0
1,29,7,601,blank,3,0
1,29,7,601,blank,4,0
1,29,7,601,blank,5,0
1,29,7,601,blank,6,0
1,29,7,601,blank,7,0
1,29,7,601,blank,8,1
1,29,8,602,blank,1,0
1,29,8,602,blank,2,0
1,29,8,602,blank,3,0
1,29,8,602,blank,4,0
1,29,8,602,blank,5,0
1,29,8,602,blank,6,0
1,29,8,602,blank,7,0
1,29,8,602,blank,8,0
1,29,8,602,blank,9,0
1,29,8,602,blank,10,1
1,29,9,603,blank,1,0
1,29,9,603,blank,2,0
1,29,9,603,blank,3,0
1,29,9,603,blank,4,0
1,29,9,603,blank,5,0
1,29,9,603,blank,6,0
1,29,9,603,blank,7,0
1,29,9,603,blank,8,0
1,29,9,603,blank,9,1
1,29,10,604,blank,1,0
1,29,10,604,blank,2,0
1,29,10,604,blank,3,0
1,29,10,604,blank,4,0
1,29,10,604,blank,5,0
1,29,10,604,blank,6,0
1,29,10,604,blank,7,0
1,29,10,604,blank,8,0
1,29,10,604,blank,9,0
1,29,10,604,blank,10,0
1,29,10,604,blank,11,0
1,29,10,604,blank,12,0
1,29,10,604,blank,13,0
1,29,10,604,blank,14,0
1,29,10,604,blank,15,1
1,29,11,605,blank,1,0
1,29,11,605,blank,2,0
1,29,11,605,blank,3,0
1,29,11,605,blank,4,0
1,29,11,605,blank,5,0
1,29,11,605,blank,6,0
1,29,11,605,blank,7,0
1,29,11,605,blank,8,1
1,29,12,606,blank,1,0
1,29,12,606,blank,2,0
1,29,12,606,blank,3,0
1,29,12,606,blank,4,0
1,29,12,606,blank,5,0
1,29,12,606,blank,6,0
1,29,12,606,blank,7,0
1,29,12,606,blank,8,1
1,29,13,607,blank,1,0
1,29,13,607,blank,2,0
1,29,13,607,blank,3,0
1,29,13,607,blank,4,0
1,29,13,607,blank,5,0
1,29,13,607,blank,6,0
1,29,13,607,blank,7,0
1,29,13,607,blank,8,1
1,29,14,608,blank,1,0
1,29,14,608,blank,2,0
1,29,14,608,blank,3,0
1,29,14,608,blank,4,0
1,29,14,608,blank,5,0
1,29,14,608,blank,6,0
1,29,14,608,blank,7,0
1,29,14,608,blank,8,0
1,29,14,608,blank,9,1
1,29,15,609,blank,1,0
1,29,15,609,blank,2,0
1,29,15,609,blank,3,0
1,29,15,609,blank,4,0
1,29,15,609,blank,5,0
1,29,15,609,blank,6,0
1,29,15,609,blank,7,0
1,29,15,609,blank,8,1
1,29,16,610,blank,1,0
1,29,16,610,blank,2,0
1,29,16,610,blank,3,0
1,29,16,610,blank,4,0
1,29,16,610,blank,5,0
1,29,16,610,blank,6,0
1,29,16,610,blank,7,0
1,29,16,610,blank,8,1
1,29,17,611,blank,1,0
1,29,17,611,blank,2,0
1,29,17,611,blank,3,0
1,29,17,611,blank,4,0
1,29,17,611,blank,5,0
1,29,17,611,blank,6,0
1,29,17,611,blank,7,0
1,29,17,611,blank,8,0
1,29,17,611,blank,9,1
1,29,18,612,blank,1,0
1,29,18,612,blank,2,0
1,29,18,612,blank,3,0
1,29,18,612,blank,4,0
1,29,18,612,blank,5,0
1,29,18,612,blank,6,0
1,29,18,612,blank,7,0
1,29,18,612,blank,8,0
1,29,18,612,blank,9,1
1,29,19,613,blank,1,0
1,29,19,613,blank,2,0
1,29,19,613,blank,3,0
1,29,19,613,blank,4,0
1,29,19,613,blank,5,0
1,29,19,613,blank,6,0
1,29,19,613,blank,7,0
1,29,19,613,blank,8,1
1,29,20,614,blank,1,0
1,29,20,614,blank,2,0
1,29,20,614,blank,3,0
1,29,20,614,blank,4,0
1,29,20,614,blank,5,0
1,29,20,614,blank,6,0
1,29,20,614,blank,7,0
1,29,20,614,blank,8,0
1,29,20,614,blank,9,0
1,29,20,614,blank,10,0
1,29,20,614,blank,11,1
1,29,21,615,blank,1,0
1,29,21,615,blank,2,0
1,29,21,615,blank,3,0
1,29,21,615,blank,4,0
1,29,21,615,blank,5,0
1,29,21,615,blank,6,0
1,29,21,615,blank,7,0
1,29,21,615,blank,8,0
1,29,21,615,blank,9,0
1,29,21,615,blank,10,1
1,29,22,616,blank,1,0
1,29,22,616,blank,2,0
1,29,22,616,blank,3,0
1,29,22,616,blank,4,0
1,29,22,616,blank,5,0
1,29,22,616,blank,6,0
1,29,22,616,blank,7,0
1,29,22,616,blank,8,0
1,29,22,616,blank,9,0
1,29,22,616,blank,10,0
1,29,22,616,blank,11,1
1,30,1,617,congruent,1,0
1,30,1,617,congruent,2,0
1,30,1,617,congruent,3,0
1,30,1,617,congruent,4,0
1,30,1,617,congruent,5,0
1,30,1,617,congruent,6,0
1,30,1,617,congruent,7,0
1,30,1,617,congruent,8,0
1,30,1,617,congruent,9,1
1,30,6,622,incongruent,1,0
1,30,6,622,incongruent,2,0
1,30,6,622,incongruent,3,0
1,30,6,622,incongruent,4,0
1,30,6,622,incongruent,5,0
1,30,6,622,incongruent,6,0
1,30,6,622,incongruent,7,0
1,30,6,622,incongruent,8,0
1,30,6,622,incongruent,9,0
1,30,6,622,incongruent,10,0
1,30,6,622,incongruent,11,1
1,30,12,628,congruent,1,0
1,30,12,628,congruent,2,0
1,30,12,628,congruent,3,0
1,30,12,628,congruent,4,0
1,30,12,628,congruent,5,0
1,30,12,628,congruent,6,0
1,30,12,628,congruent,7,0
1,30,12,628,congruent,8,0
1,30,12,628,congruent,9,1
